"","Time","scenario","summary_stat","incident_symptomatic","number"
"13769",2020-11-24,"C","Random",254,11
"13770",2020-11-25,"C","Random",256,11
"13771",2020-11-26,"C","Random",198,11
"13772",2020-11-27,"C","Random",214,11
"13773",2020-11-28,"C","Random",187,11
"13774",2020-11-29,"C","Random",184,11
"13775",2020-11-30,"C","Random",196,11
"13776",2020-12-01,"C","Random",149,11
"13777",2020-12-02,"C","Random",141,11
"13778",2020-12-03,"C","Random",136,11
"13779",2020-12-04,"C","Random",148,11
"13780",2020-12-05,"C","Random",137,11
"13781",2020-12-06,"C","Random",110,11
"13782",2020-12-07,"C","Random",119,11
"13783",2020-12-08,"C","Random",115,11
"13784",2020-12-09,"C","Random",99,11
"13785",2020-12-10,"C","Random",105,11
"13786",2020-12-11,"C","Random",96,11
"13787",2020-12-12,"C","Random",83,11
"13788",2020-12-13,"C","Random",90,11
"13789",2020-12-14,"C","Random",87,11
"13790",2020-12-15,"C","Random",84,11
"13791",2020-12-16,"C","Random",71,11
"13792",2020-12-17,"C","Random",64,11
"13793",2020-12-18,"C","Random",65,11
"13794",2020-12-19,"C","Random",57,11
"13795",2020-12-20,"C","Random",50,11
"13796",2020-12-21,"C","Random",57,11
"13797",2020-12-22,"C","Random",58,11
"13798",2020-12-23,"C","Random",45,11
"13799",2020-12-24,"C","Random",50,11
"13800",2020-12-25,"C","Random",NA,11
"13801",2020-03-01,"C","Random",0,12
"13802",2020-03-02,"C","Random",5,12
"13803",2020-03-03,"C","Random",6,12
"13804",2020-03-04,"C","Random",8,12
"13805",2020-03-05,"C","Random",11,12
"13806",2020-03-06,"C","Random",5,12
"13807",2020-03-07,"C","Random",17,12
"13808",2020-03-08,"C","Random",9,12
"13809",2020-03-09,"C","Random",19,12
"13810",2020-03-10,"C","Random",17,12
"13811",2020-03-11,"C","Random",15,12
"13812",2020-03-12,"C","Random",23,12
"13813",2020-03-13,"C","Random",21,12
"13814",2020-03-14,"C","Random",14,12
"13815",2020-03-15,"C","Random",13,12
"13816",2020-03-16,"C","Random",20,12
"13817",2020-03-17,"C","Random",10,12
"13818",2020-03-18,"C","Random",17,12
"13819",2020-03-19,"C","Random",17,12
"13820",2020-03-20,"C","Random",16,12
"13821",2020-03-21,"C","Random",18,12
"13822",2020-03-22,"C","Random",21,12
"13823",2020-03-23,"C","Random",25,12
"13824",2020-03-24,"C","Random",29,12
"13825",2020-03-25,"C","Random",21,12
"13826",2020-03-26,"C","Random",20,12
"13827",2020-03-27,"C","Random",29,12
"13828",2020-03-28,"C","Random",20,12
"13829",2020-03-29,"C","Random",22,12
"13830",2020-03-30,"C","Random",33,12
"13831",2020-03-31,"C","Random",28,12
"13832",2020-04-01,"C","Random",18,12
"13833",2020-04-02,"C","Random",28,12
"13834",2020-04-03,"C","Random",27,12
"13835",2020-04-04,"C","Random",21,12
"13836",2020-04-05,"C","Random",29,12
"13837",2020-04-06,"C","Random",25,12
"13838",2020-04-07,"C","Random",33,12
"13839",2020-04-08,"C","Random",20,12
"13840",2020-04-09,"C","Random",25,12
"13841",2020-04-10,"C","Random",31,12
"13842",2020-04-11,"C","Random",24,12
"13843",2020-04-12,"C","Random",31,12
"13844",2020-04-13,"C","Random",25,12
"13845",2020-04-14,"C","Random",27,12
"13846",2020-04-15,"C","Random",36,12
"13847",2020-04-16,"C","Random",25,12
"13848",2020-04-17,"C","Random",26,12
"13849",2020-04-18,"C","Random",30,12
"13850",2020-04-19,"C","Random",36,12
"13851",2020-04-20,"C","Random",46,12
"13852",2020-04-21,"C","Random",28,12
"13853",2020-04-22,"C","Random",31,12
"13854",2020-04-23,"C","Random",50,12
"13855",2020-04-24,"C","Random",41,12
"13856",2020-04-25,"C","Random",45,12
"13857",2020-04-26,"C","Random",36,12
"13858",2020-04-27,"C","Random",41,12
"13859",2020-04-28,"C","Random",49,12
"13860",2020-04-29,"C","Random",59,12
"13861",2020-04-30,"C","Random",80,12
"13862",2020-05-01,"C","Random",73,12
"13863",2020-05-02,"C","Random",60,12
"13864",2020-05-03,"C","Random",69,12
"13865",2020-05-04,"C","Random",76,12
"13866",2020-05-05,"C","Random",83,12
"13867",2020-05-06,"C","Random",97,12
"13868",2020-05-07,"C","Random",100,12
"13869",2020-05-08,"C","Random",99,12
"13870",2020-05-09,"C","Random",124,12
"13871",2020-05-10,"C","Random",124,12
"13872",2020-05-11,"C","Random",130,12
"13873",2020-05-12,"C","Random",147,12
"13874",2020-05-13,"C","Random",169,12
"13875",2020-05-14,"C","Random",160,12
"13876",2020-05-15,"C","Random",171,12
"13877",2020-05-16,"C","Random",188,12
"13878",2020-05-17,"C","Random",186,12
"13879",2020-05-18,"C","Random",197,12
"13880",2020-05-19,"C","Random",231,12
"13881",2020-05-20,"C","Random",241,12
"13882",2020-05-21,"C","Random",243,12
"13883",2020-05-22,"C","Random",266,12
"13884",2020-05-23,"C","Random",308,12
"13885",2020-05-24,"C","Random",292,12
"13886",2020-05-25,"C","Random",321,12
"13887",2020-05-26,"C","Random",366,12
"13888",2020-05-27,"C","Random",392,12
"13889",2020-05-28,"C","Random",382,12
"13890",2020-05-29,"C","Random",450,12
"13891",2020-05-30,"C","Random",461,12
"13892",2020-05-31,"C","Random",496,12
"13893",2020-06-01,"C","Random",561,12
"13894",2020-06-02,"C","Random",550,12
"13895",2020-06-03,"C","Random",557,12
"13896",2020-06-04,"C","Random",717,12
"13897",2020-06-05,"C","Random",768,12
"13898",2020-06-06,"C","Random",744,12
"13899",2020-06-07,"C","Random",828,12
"13900",2020-06-08,"C","Random",884,12
"13901",2020-06-09,"C","Random",890,12
"13902",2020-06-10,"C","Random",987,12
"13903",2020-06-11,"C","Random",1040,12
"13904",2020-06-12,"C","Random",1073,12
"13905",2020-06-13,"C","Random",1185,12
"13906",2020-06-14,"C","Random",1259,12
"13907",2020-06-15,"C","Random",1291,12
"13908",2020-06-16,"C","Random",1298,12
"13909",2020-06-17,"C","Random",1369,12
"13910",2020-06-18,"C","Random",1442,12
"13911",2020-06-19,"C","Random",1489,12
"13912",2020-06-20,"C","Random",1454,12
"13913",2020-06-21,"C","Random",1550,12
"13914",2020-06-22,"C","Random",1653,12
"13915",2020-06-23,"C","Random",1753,12
"13916",2020-06-24,"C","Random",1802,12
"13917",2020-06-25,"C","Random",1910,12
"13918",2020-06-26,"C","Random",1962,12
"13919",2020-06-27,"C","Random",1975,12
"13920",2020-06-28,"C","Random",2031,12
"13921",2020-06-29,"C","Random",2141,12
"13922",2020-06-30,"C","Random",2286,12
"13923",2020-07-01,"C","Random",2281,12
"13924",2020-07-02,"C","Random",2848,12
"13925",2020-07-03,"C","Random",2983,12
"13926",2020-07-04,"C","Random",3300,12
"13927",2020-07-05,"C","Random",3645,12
"13928",2020-07-06,"C","Random",3922,12
"13929",2020-07-07,"C","Random",4179,12
"13930",2020-07-08,"C","Random",4438,12
"13931",2020-07-09,"C","Random",4817,12
"13932",2020-07-10,"C","Random",5082,12
"13933",2020-07-11,"C","Random",5478,12
"13934",2020-07-12,"C","Random",5831,12
"13935",2020-07-13,"C","Random",6227,12
"13936",2020-07-14,"C","Random",6540,12
"13937",2020-07-15,"C","Random",6858,12
"13938",2020-07-16,"C","Random",7163,12
"13939",2020-07-17,"C","Random",7608,12
"13940",2020-07-18,"C","Random",8129,12
"13941",2020-07-19,"C","Random",8374,12
"13942",2020-07-20,"C","Random",8541,12
"13943",2020-07-21,"C","Random",8723,12
"13944",2020-07-22,"C","Random",9465,12
"13945",2020-07-23,"C","Random",9523,12
"13946",2020-07-24,"C","Random",9686,12
"13947",2020-07-25,"C","Random",9972,12
"13948",2020-07-26,"C","Random",10380,12
"13949",2020-07-27,"C","Random",10532,12
"13950",2020-07-28,"C","Random",10743,12
"13951",2020-07-29,"C","Random",10900,12
"13952",2020-07-30,"C","Random",11227,12
"13953",2020-07-31,"C","Random",10912,12
"13954",2020-08-01,"C","Random",11126,12
"13955",2020-08-02,"C","Random",11165,12
"13956",2020-08-03,"C","Random",11281,12
"13957",2020-08-04,"C","Random",11362,12
"13958",2020-08-05,"C","Random",11030,12
"13959",2020-08-06,"C","Random",10914,12
"13960",2020-08-07,"C","Random",10622,12
"13961",2020-08-08,"C","Random",10381,12
"13962",2020-08-09,"C","Random",10028,12
"13963",2020-08-10,"C","Random",9763,12
"13964",2020-08-11,"C","Random",9491,12
"13965",2020-08-12,"C","Random",9291,12
"13966",2020-08-13,"C","Random",8800,12
"13967",2020-08-14,"C","Random",8561,12
"13968",2020-08-15,"C","Random",8140,12
"13969",2020-08-16,"C","Random",7848,12
"13970",2020-08-17,"C","Random",7586,12
"13971",2020-08-18,"C","Random",7114,12
"13972",2020-08-19,"C","Random",6872,12
"13973",2020-08-20,"C","Random",6549,12
"13974",2020-08-21,"C","Random",6263,12
"13975",2020-08-22,"C","Random",5870,12
"13976",2020-08-23,"C","Random",5583,12
"13977",2020-08-24,"C","Random",5309,12
"13978",2020-08-25,"C","Random",4914,12
"13979",2020-08-26,"C","Random",4664,12
"13980",2020-08-27,"C","Random",4550,12
"13981",2020-08-28,"C","Random",4315,12
"13982",2020-08-29,"C","Random",3903,12
"13983",2020-08-30,"C","Random",3685,12
"13984",2020-08-31,"C","Random",3495,12
"13985",2020-09-01,"C","Random",3226,12
"13986",2020-09-02,"C","Random",3140,12
"13987",2020-09-03,"C","Random",2815,12
"13988",2020-09-04,"C","Random",2787,12
"13989",2020-09-05,"C","Random",2534,12
"13990",2020-09-06,"C","Random",2262,12
"13991",2020-09-07,"C","Random",2250,12
"13992",2020-09-08,"C","Random",2127,12
"13993",2020-09-09,"C","Random",1930,12
"13994",2020-09-10,"C","Random",1838,12
"13995",2020-09-11,"C","Random",1755,12
"13996",2020-09-12,"C","Random",1572,12
"13997",2020-09-13,"C","Random",1495,12
"13998",2020-09-14,"C","Random",1455,12
"13999",2020-09-15,"C","Random",1309,12
"14000",2020-09-16,"C","Random",1206,12
"14001",2020-09-17,"C","Random",1130,12
"14002",2020-09-18,"C","Random",1052,12
"14003",2020-09-19,"C","Random",1024,12
"14004",2020-09-20,"C","Random",930,12
"14005",2020-09-21,"C","Random",877,12
"14006",2020-09-22,"C","Random",795,12
"14007",2020-09-23,"C","Random",704,12
"14008",2020-09-24,"C","Random",730,12
"14009",2020-09-25,"C","Random",636,12
"14010",2020-09-26,"C","Random",639,12
"14011",2020-09-27,"C","Random",590,12
"14012",2020-09-28,"C","Random",553,12
"14013",2020-09-29,"C","Random",521,12
"14014",2020-09-30,"C","Random",437,12
"14015",2020-10-01,"C","Random",402,12
"14016",2020-10-02,"C","Random",446,12
"14017",2020-10-03,"C","Random",383,12
"14018",2020-10-04,"C","Random",398,12
"14019",2020-10-05,"C","Random",337,12
"14020",2020-10-06,"C","Random",320,12
"14021",2020-10-07,"C","Random",304,12
"14022",2020-10-08,"C","Random",280,12
"14023",2020-10-09,"C","Random",258,12
"14024",2020-10-10,"C","Random",231,12
"14025",2020-10-11,"C","Random",208,12
"14026",2020-10-12,"C","Random",202,12
"14027",2020-10-13,"C","Random",187,12
"14028",2020-10-14,"C","Random",192,12
"14029",2020-10-15,"C","Random",163,12
"14030",2020-10-16,"C","Random",148,12
"14031",2020-10-17,"C","Random",170,12
"14032",2020-10-18,"C","Random",133,12
"14033",2020-10-19,"C","Random",121,12
"14034",2020-10-20,"C","Random",118,12
"14035",2020-10-21,"C","Random",119,12
"14036",2020-10-22,"C","Random",96,12
"14037",2020-10-23,"C","Random",88,12
"14038",2020-10-24,"C","Random",85,12
"14039",2020-10-25,"C","Random",102,12
"14040",2020-10-26,"C","Random",66,12
"14041",2020-10-27,"C","Random",70,12
"14042",2020-10-28,"C","Random",54,12
"14043",2020-10-29,"C","Random",54,12
"14044",2020-10-30,"C","Random",59,12
"14045",2020-10-31,"C","Random",52,12
"14046",2020-11-01,"C","Random",53,12
"14047",2020-11-02,"C","Random",49,12
"14048",2020-11-03,"C","Random",52,12
"14049",2020-11-04,"C","Random",49,12
"14050",2020-11-05,"C","Random",42,12
"14051",2020-11-06,"C","Random",38,12
"14052",2020-11-07,"C","Random",29,12
"14053",2020-11-08,"C","Random",34,12
"14054",2020-11-09,"C","Random",30,12
"14055",2020-11-10,"C","Random",28,12
"14056",2020-11-11,"C","Random",21,12
"14057",2020-11-12,"C","Random",33,12
"14058",2020-11-13,"C","Random",27,12
"14059",2020-11-14,"C","Random",25,12
"14060",2020-11-15,"C","Random",16,12
"14061",2020-11-16,"C","Random",17,12
"14062",2020-11-17,"C","Random",16,12
"14063",2020-11-18,"C","Random",20,12
"14064",2020-11-19,"C","Random",14,12
"14065",2020-11-20,"C","Random",11,12
"14066",2020-11-21,"C","Random",11,12
"14067",2020-11-22,"C","Random",15,12
"14068",2020-11-23,"C","Random",18,12
"14069",2020-11-24,"C","Random",13,12
"14070",2020-11-25,"C","Random",7,12
"14071",2020-11-26,"C","Random",9,12
"14072",2020-11-27,"C","Random",14,12
"14073",2020-11-28,"C","Random",7,12
"14074",2020-11-29,"C","Random",10,12
"14075",2020-11-30,"C","Random",13,12
"14076",2020-12-01,"C","Random",7,12
"14077",2020-12-02,"C","Random",8,12
"14078",2020-12-03,"C","Random",8,12
"14079",2020-12-04,"C","Random",5,12
"14080",2020-12-05,"C","Random",7,12
"14081",2020-12-06,"C","Random",6,12
"14082",2020-12-07,"C","Random",7,12
"14083",2020-12-08,"C","Random",8,12
"14084",2020-12-09,"C","Random",3,12
"14085",2020-12-10,"C","Random",3,12
"14086",2020-12-11,"C","Random",5,12
"14087",2020-12-12,"C","Random",1,12
"14088",2020-12-13,"C","Random",7,12
"14089",2020-12-14,"C","Random",5,12
"14090",2020-12-15,"C","Random",6,12
"14091",2020-12-16,"C","Random",2,12
"14092",2020-12-17,"C","Random",1,12
"14093",2020-12-18,"C","Random",3,12
"14094",2020-12-19,"C","Random",0,12
"14095",2020-12-20,"C","Random",1,12
"14096",2020-12-21,"C","Random",0,12
"14097",2020-12-22,"C","Random",3,12
"14098",2020-12-23,"C","Random",2,12
"14099",2020-12-24,"C","Random",1,12
"14100",2020-12-25,"C","Random",NA,12
"14101",2020-03-01,"C","Random",0,13
"14102",2020-03-02,"C","Random",1,13
"14103",2020-03-03,"C","Random",2,13
"14104",2020-03-04,"C","Random",1,13
"14105",2020-03-05,"C","Random",1,13
"14106",2020-03-06,"C","Random",2,13
"14107",2020-03-07,"C","Random",3,13
"14108",2020-03-08,"C","Random",1,13
"14109",2020-03-09,"C","Random",0,13
"14110",2020-03-10,"C","Random",1,13
"14111",2020-03-11,"C","Random",7,13
"14112",2020-03-12,"C","Random",2,13
"14113",2020-03-13,"C","Random",4,13
"14114",2020-03-14,"C","Random",4,13
"14115",2020-03-15,"C","Random",5,13
"14116",2020-03-16,"C","Random",3,13
"14117",2020-03-17,"C","Random",3,13
"14118",2020-03-18,"C","Random",5,13
"14119",2020-03-19,"C","Random",5,13
"14120",2020-03-20,"C","Random",4,13
"14121",2020-03-21,"C","Random",8,13
"14122",2020-03-22,"C","Random",10,13
"14123",2020-03-23,"C","Random",3,13
"14124",2020-03-24,"C","Random",5,13
"14125",2020-03-25,"C","Random",6,13
"14126",2020-03-26,"C","Random",8,13
"14127",2020-03-27,"C","Random",8,13
"14128",2020-03-28,"C","Random",6,13
"14129",2020-03-29,"C","Random",9,13
"14130",2020-03-30,"C","Random",8,13
"14131",2020-03-31,"C","Random",10,13
"14132",2020-04-01,"C","Random",15,13
"14133",2020-04-02,"C","Random",7,13
"14134",2020-04-03,"C","Random",9,13
"14135",2020-04-04,"C","Random",8,13
"14136",2020-04-05,"C","Random",7,13
"14137",2020-04-06,"C","Random",14,13
"14138",2020-04-07,"C","Random",8,13
"14139",2020-04-08,"C","Random",13,13
"14140",2020-04-09,"C","Random",10,13
"14141",2020-04-10,"C","Random",15,13
"14142",2020-04-11,"C","Random",13,13
"14143",2020-04-12,"C","Random",19,13
"14144",2020-04-13,"C","Random",11,13
"14145",2020-04-14,"C","Random",10,13
"14146",2020-04-15,"C","Random",14,13
"14147",2020-04-16,"C","Random",23,13
"14148",2020-04-17,"C","Random",12,13
"14149",2020-04-18,"C","Random",15,13
"14150",2020-04-19,"C","Random",15,13
"14151",2020-04-20,"C","Random",20,13
"14152",2020-04-21,"C","Random",15,13
"14153",2020-04-22,"C","Random",15,13
"14154",2020-04-23,"C","Random",15,13
"14155",2020-04-24,"C","Random",15,13
"14156",2020-04-25,"C","Random",28,13
"14157",2020-04-26,"C","Random",20,13
"14158",2020-04-27,"C","Random",13,13
"14159",2020-04-28,"C","Random",20,13
"14160",2020-04-29,"C","Random",32,13
"14161",2020-04-30,"C","Random",29,13
"14162",2020-05-01,"C","Random",18,13
"14163",2020-05-02,"C","Random",28,13
"14164",2020-05-03,"C","Random",26,13
"14165",2020-05-04,"C","Random",24,13
"14166",2020-05-05,"C","Random",42,13
"14167",2020-05-06,"C","Random",29,13
"14168",2020-05-07,"C","Random",34,13
"14169",2020-05-08,"C","Random",28,13
"14170",2020-05-09,"C","Random",33,13
"14171",2020-05-10,"C","Random",48,13
"14172",2020-05-11,"C","Random",37,13
"14173",2020-05-12,"C","Random",45,13
"14174",2020-05-13,"C","Random",37,13
"14175",2020-05-14,"C","Random",54,13
"14176",2020-05-15,"C","Random",55,13
"14177",2020-05-16,"C","Random",44,13
"14178",2020-05-17,"C","Random",50,13
"14179",2020-05-18,"C","Random",78,13
"14180",2020-05-19,"C","Random",63,13
"14181",2020-05-20,"C","Random",69,13
"14182",2020-05-21,"C","Random",72,13
"14183",2020-05-22,"C","Random",81,13
"14184",2020-05-23,"C","Random",71,13
"14185",2020-05-24,"C","Random",86,13
"14186",2020-05-25,"C","Random",100,13
"14187",2020-05-26,"C","Random",106,13
"14188",2020-05-27,"C","Random",124,13
"14189",2020-05-28,"C","Random",137,13
"14190",2020-05-29,"C","Random",118,13
"14191",2020-05-30,"C","Random",148,13
"14192",2020-05-31,"C","Random",170,13
"14193",2020-06-01,"C","Random",161,13
"14194",2020-06-02,"C","Random",188,13
"14195",2020-06-03,"C","Random",183,13
"14196",2020-06-04,"C","Random",193,13
"14197",2020-06-05,"C","Random",229,13
"14198",2020-06-06,"C","Random",229,13
"14199",2020-06-07,"C","Random",258,13
"14200",2020-06-08,"C","Random",295,13
"14201",2020-06-09,"C","Random",281,13
"14202",2020-06-10,"C","Random",295,13
"14203",2020-06-11,"C","Random",349,13
"14204",2020-06-12,"C","Random",334,13
"14205",2020-06-13,"C","Random",363,13
"14206",2020-06-14,"C","Random",398,13
"14207",2020-06-15,"C","Random",416,13
"14208",2020-06-16,"C","Random",439,13
"14209",2020-06-17,"C","Random",453,13
"14210",2020-06-18,"C","Random",508,13
"14211",2020-06-19,"C","Random",505,13
"14212",2020-06-20,"C","Random",572,13
"14213",2020-06-21,"C","Random",558,13
"14214",2020-06-22,"C","Random",557,13
"14215",2020-06-23,"C","Random",632,13
"14216",2020-06-24,"C","Random",653,13
"14217",2020-06-25,"C","Random",703,13
"14218",2020-06-26,"C","Random",697,13
"14219",2020-06-27,"C","Random",672,13
"14220",2020-06-28,"C","Random",765,13
"14221",2020-06-29,"C","Random",817,13
"14222",2020-06-30,"C","Random",870,13
"14223",2020-07-01,"C","Random",872,13
"14224",2020-07-02,"C","Random",965,13
"14225",2020-07-03,"C","Random",1133,13
"14226",2020-07-04,"C","Random",1273,13
"14227",2020-07-05,"C","Random",1376,13
"14228",2020-07-06,"C","Random",1475,13
"14229",2020-07-07,"C","Random",1611,13
"14230",2020-07-08,"C","Random",1715,13
"14231",2020-07-09,"C","Random",1858,13
"14232",2020-07-10,"C","Random",2049,13
"14233",2020-07-11,"C","Random",2261,13
"14234",2020-07-12,"C","Random",2415,13
"14235",2020-07-13,"C","Random",2595,13
"14236",2020-07-14,"C","Random",2806,13
"14237",2020-07-15,"C","Random",2976,13
"14238",2020-07-16,"C","Random",3084,13
"14239",2020-07-17,"C","Random",3344,13
"14240",2020-07-18,"C","Random",3607,13
"14241",2020-07-19,"C","Random",3839,13
"14242",2020-07-20,"C","Random",4035,13
"14243",2020-07-21,"C","Random",4231,13
"14244",2020-07-22,"C","Random",4616,13
"14245",2020-07-23,"C","Random",4844,13
"14246",2020-07-24,"C","Random",5241,13
"14247",2020-07-25,"C","Random",5416,13
"14248",2020-07-26,"C","Random",5763,13
"14249",2020-07-27,"C","Random",6130,13
"14250",2020-07-28,"C","Random",6455,13
"14251",2020-07-29,"C","Random",6776,13
"14252",2020-07-30,"C","Random",6884,13
"14253",2020-07-31,"C","Random",7569,13
"14254",2020-08-01,"C","Random",7753,13
"14255",2020-08-02,"C","Random",8014,13
"14256",2020-08-03,"C","Random",8406,13
"14257",2020-08-04,"C","Random",8626,13
"14258",2020-08-05,"C","Random",8910,13
"14259",2020-08-06,"C","Random",9134,13
"14260",2020-08-07,"C","Random",9357,13
"14261",2020-08-08,"C","Random",9486,13
"14262",2020-08-09,"C","Random",9628,13
"14263",2020-08-10,"C","Random",9970,13
"14264",2020-08-11,"C","Random",9946,13
"14265",2020-08-12,"C","Random",10162,13
"14266",2020-08-13,"C","Random",10502,13
"14267",2020-08-14,"C","Random",10480,13
"14268",2020-08-15,"C","Random",10280,13
"14269",2020-08-16,"C","Random",10252,13
"14270",2020-08-17,"C","Random",10175,13
"14271",2020-08-18,"C","Random",9910,13
"14272",2020-08-19,"C","Random",10008,13
"14273",2020-08-20,"C","Random",9735,13
"14274",2020-08-21,"C","Random",9500,13
"14275",2020-08-22,"C","Random",9293,13
"14276",2020-08-23,"C","Random",8950,13
"14277",2020-08-24,"C","Random",8894,13
"14278",2020-08-25,"C","Random",8761,13
"14279",2020-08-26,"C","Random",8657,13
"14280",2020-08-27,"C","Random",8355,13
"14281",2020-08-28,"C","Random",7836,13
"14282",2020-08-29,"C","Random",7669,13
"14283",2020-08-30,"C","Random",7431,13
"14284",2020-08-31,"C","Random",7075,13
"14285",2020-09-01,"C","Random",6795,13
"14286",2020-09-02,"C","Random",6550,13
"14287",2020-09-03,"C","Random",6495,13
"14288",2020-09-04,"C","Random",6151,13
"14289",2020-09-05,"C","Random",5957,13
"14290",2020-09-06,"C","Random",5409,13
"14291",2020-09-07,"C","Random",5275,13
"14292",2020-09-08,"C","Random",5097,13
"14293",2020-09-09,"C","Random",4659,13
"14294",2020-09-10,"C","Random",4451,13
"14295",2020-09-11,"C","Random",4289,13
"14296",2020-09-12,"C","Random",3968,13
"14297",2020-09-13,"C","Random",3600,13
"14298",2020-09-14,"C","Random",3596,13
"14299",2020-09-15,"C","Random",3221,13
"14300",2020-09-16,"C","Random",3205,13
"14301",2020-09-17,"C","Random",3044,13
"14302",2020-09-18,"C","Random",2842,13
"14303",2020-09-19,"C","Random",2592,13
"14304",2020-09-20,"C","Random",2499,13
"14305",2020-09-21,"C","Random",2314,13
"14306",2020-09-22,"C","Random",2230,13
"14307",2020-09-23,"C","Random",2100,13
"14308",2020-09-24,"C","Random",1895,13
"14309",2020-09-25,"C","Random",1855,13
"14310",2020-09-26,"C","Random",1768,13
"14311",2020-09-27,"C","Random",1649,13
"14312",2020-09-28,"C","Random",1544,13
"14313",2020-09-29,"C","Random",1407,13
"14314",2020-09-30,"C","Random",1347,13
"14315",2020-10-01,"C","Random",1319,13
"14316",2020-10-02,"C","Random",1240,13
"14317",2020-10-03,"C","Random",1117,13
"14318",2020-10-04,"C","Random",1030,13
"14319",2020-10-05,"C","Random",1026,13
"14320",2020-10-06,"C","Random",1003,13
"14321",2020-10-07,"C","Random",898,13
"14322",2020-10-08,"C","Random",864,13
"14323",2020-10-09,"C","Random",784,13
"14324",2020-10-10,"C","Random",771,13
"14325",2020-10-11,"C","Random",717,13
"14326",2020-10-12,"C","Random",645,13
"14327",2020-10-13,"C","Random",610,13
"14328",2020-10-14,"C","Random",603,13
"14329",2020-10-15,"C","Random",527,13
"14330",2020-10-16,"C","Random",537,13
"14331",2020-10-17,"C","Random",507,13
"14332",2020-10-18,"C","Random",467,13
"14333",2020-10-19,"C","Random",431,13
"14334",2020-10-20,"C","Random",392,13
"14335",2020-10-21,"C","Random",384,13
"14336",2020-10-22,"C","Random",353,13
"14337",2020-10-23,"C","Random",329,13
"14338",2020-10-24,"C","Random",347,13
"14339",2020-10-25,"C","Random",296,13
"14340",2020-10-26,"C","Random",265,13
"14341",2020-10-27,"C","Random",274,13
"14342",2020-10-28,"C","Random",238,13
"14343",2020-10-29,"C","Random",242,13
"14344",2020-10-30,"C","Random",217,13
"14345",2020-10-31,"C","Random",255,13
"14346",2020-11-01,"C","Random",192,13
"14347",2020-11-02,"C","Random",168,13
"14348",2020-11-03,"C","Random",170,13
"14349",2020-11-04,"C","Random",174,13
"14350",2020-11-05,"C","Random",172,13
"14351",2020-11-06,"C","Random",128,13
"14352",2020-11-07,"C","Random",149,13
"14353",2020-11-08,"C","Random",127,13
"14354",2020-11-09,"C","Random",109,13
"14355",2020-11-10,"C","Random",131,13
"14356",2020-11-11,"C","Random",107,13
"14357",2020-11-12,"C","Random",92,13
"14358",2020-11-13,"C","Random",102,13
"14359",2020-11-14,"C","Random",87,13
"14360",2020-11-15,"C","Random",76,13
"14361",2020-11-16,"C","Random",86,13
"14362",2020-11-17,"C","Random",63,13
"14363",2020-11-18,"C","Random",68,13
"14364",2020-11-19,"C","Random",45,13
"14365",2020-11-20,"C","Random",53,13
"14366",2020-11-21,"C","Random",54,13
"14367",2020-11-22,"C","Random",66,13
"14368",2020-11-23,"C","Random",46,13
"14369",2020-11-24,"C","Random",36,13
"14370",2020-11-25,"C","Random",43,13
"14371",2020-11-26,"C","Random",40,13
"14372",2020-11-27,"C","Random",44,13
"14373",2020-11-28,"C","Random",37,13
"14374",2020-11-29,"C","Random",23,13
"14375",2020-11-30,"C","Random",35,13
"14376",2020-12-01,"C","Random",27,13
"14377",2020-12-02,"C","Random",28,13
"14378",2020-12-03,"C","Random",28,13
"14379",2020-12-04,"C","Random",26,13
"14380",2020-12-05,"C","Random",24,13
"14381",2020-12-06,"C","Random",22,13
"14382",2020-12-07,"C","Random",23,13
"14383",2020-12-08,"C","Random",30,13
"14384",2020-12-09,"C","Random",14,13
"14385",2020-12-10,"C","Random",20,13
"14386",2020-12-11,"C","Random",18,13
"14387",2020-12-12,"C","Random",13,13
"14388",2020-12-13,"C","Random",20,13
"14389",2020-12-14,"C","Random",22,13
"14390",2020-12-15,"C","Random",14,13
"14391",2020-12-16,"C","Random",12,13
"14392",2020-12-17,"C","Random",13,13
"14393",2020-12-18,"C","Random",11,13
"14394",2020-12-19,"C","Random",10,13
"14395",2020-12-20,"C","Random",14,13
"14396",2020-12-21,"C","Random",9,13
"14397",2020-12-22,"C","Random",9,13
"14398",2020-12-23,"C","Random",10,13
"14399",2020-12-24,"C","Random",9,13
"14400",2020-12-25,"C","Random",NA,13
"14401",2020-03-01,"C","Random",0,14
"14402",2020-03-02,"C","Random",1,14
"14403",2020-03-03,"C","Random",2,14
"14404",2020-03-04,"C","Random",3,14
"14405",2020-03-05,"C","Random",3,14
"14406",2020-03-06,"C","Random",5,14
"14407",2020-03-07,"C","Random",6,14
"14408",2020-03-08,"C","Random",8,14
"14409",2020-03-09,"C","Random",6,14
"14410",2020-03-10,"C","Random",15,14
"14411",2020-03-11,"C","Random",9,14
"14412",2020-03-12,"C","Random",10,14
"14413",2020-03-13,"C","Random",12,14
"14414",2020-03-14,"C","Random",13,14
"14415",2020-03-15,"C","Random",8,14
"14416",2020-03-16,"C","Random",13,14
"14417",2020-03-17,"C","Random",13,14
"14418",2020-03-18,"C","Random",16,14
"14419",2020-03-19,"C","Random",15,14
"14420",2020-03-20,"C","Random",9,14
"14421",2020-03-21,"C","Random",8,14
"14422",2020-03-22,"C","Random",13,14
"14423",2020-03-23,"C","Random",9,14
