"","Time","scenario","summary_stat","cumulative_hosp","number"
"8464",2020-05-03,"B","Random",9.14218444601661,10
"8465",2020-05-04,"B","Random",10.4257803445425,10
"8466",2020-05-05,"B","Random",10.1427733515355,10
"8467",2020-05-06,"B","Random",10.908393209005,10
"8468",2020-05-07,"B","Random",11.4675670069585,10
"8469",2020-05-08,"B","Random",11.55096812851,10
"8470",2020-05-09,"B","Random",13.1175710200429,10
"8471",2020-05-10,"B","Random",13.4005780130499,10
"8472",2020-05-11,"B","Random",13.6835850060569,10
"8473",2020-05-12,"B","Random",13.7822204442134,10
"8474",2020-05-13,"B","Random",14.4316355517788,10
"8475",2020-05-14,"B","Random",14.2732274372204,10
"8476",2020-05-15,"B","Random",13.8470466462599,10
"8477",2020-05-16,"B","Random",13.8470466462599,10
"8478",2020-05-17,"B","Random",13.2810326602459,10
"8479",2020-05-18,"B","Random",13.3560396532529,10
"8480",2020-05-19,"B","Random",14.5562344302274,10
"8481",2020-05-20,"B","Random",13.7636455247084,10
"8482",2020-05-21,"B","Random",14.7642344302274,10
"8483",2020-05-22,"B","Random",15.4970506593443,10
"8484",2020-05-23,"B","Random",16.1126565307998,10
"8485",2020-05-24,"B","Random",16.4790646453583,10
"8486",2020-05-25,"B","Random",16.3956635238068,10
"8487",2020-05-26,"B","Random",16.8866705168138,10
"8488",2020-05-27,"B","Random",17.8441332677928,10
"8489",2020-05-28,"B","Random",18.7015483753582,10
"8490",2020-05-29,"B","Random",19.2675623613722,10
"8491",2020-05-30,"B","Random",18.2753675843978,10
"8492",2020-05-31,"B","Random",19.6590111263372,10
"8493",2020-06-01,"B","Random",19.2328303353767,10
"8494",2020-06-02,"B","Random",20.0666169977927,10
"8495",2020-06-03,"B","Random",19.9336239907997,10
"8496",2020-06-04,"B","Random",19.1258007686758,10
"8497",2020-06-05,"B","Random",20.8592059033116,10
"8498",2020-06-06,"B","Random",20.8346546682766,10
"8499",2020-06-07,"B","Random",22.2512435737955,10
"8500",2020-06-08,"B","Random",23.2518324793145,10
"8501",2020-06-09,"B","Random",23.4682266078589,10
"8502",2020-06-10,"B","Random",26.4920678290813,10
"8503",2020-06-11,"B","Random",26.3920201856678,10
"8504",2020-06-12,"B","Random",28.8193787876661,10
"8505",2020-06-13,"B","Random",29.775429333388,10
"8506",2020-06-14,"B","Random",30.45920200979,10
"8507",2020-06-15,"B","Random",31.3351920368604,10
"8508",2020-06-16,"B","Random",30.6176101243485,10
"8509",2020-06-17,"B","Random",30.6421613593835,10
"8510",2020-06-18,"B","Random",30.041789804533,10
"8511",2020-06-19,"B","Random",30.0070577785375,10
"8512",2020-06-20,"B","Random",29.4478839805841,10
"8513",2020-06-21,"B","Random",29.6220747444741,10
"8514",2020-06-22,"B","Random",31.370714195715,10
"8515",2020-06-23,"B","Random",30.4349514922426,10
"8516",2020-06-24,"B","Random",30.1931422561326,10
"8517",2020-06-25,"B","Random",31.474403159516,10
"8518",2020-06-26,"B","Random",33.3888392461025,10
"8519",2020-06-27,"B","Random",36.6541152462758,10
"8520",2020-06-28,"B","Random",39.1953436030356,10
"8521",2020-06-29,"B","Random",40.3366884934936,10
"8522",2020-06-30,"B","Random",41.87825073462,10
"8523",2020-07-01,"B","Random",42.7370780474425,10
"8524",2020-07-02,"B","Random",42.3545128263934,10
"8525",2020-07-03,"B","Random",42.3207035902835,10
"8526",2020-07-04,"B","Random",45.2264116639588,10
"8527",2020-07-05,"B","Random",45.7512278930758,10
"8528",2020-07-06,"B","Random",46.3270482128913,10
"8529",2020-07-07,"B","Random",48.6413271929872,10
"8530",2020-07-08,"B","Random",50.2487533842582,10
"8531",2020-07-09,"B","Random",50.6461784647532,10
"8532",2020-07-10,"B","Random",55.9278665925694,10
"8533",2020-07-11,"B","Random",57.7761792300648,10
"8534",2020-07-12,"B","Random",62.0623319780066,10
"8535",2020-07-13,"B","Random",66.7408562807989,10
"8536",2020-07-14,"B","Random",72.8771083286521,10
"8537",2020-07-15,"B","Random",78.2908666735758,10
"8538",2020-07-16,"B","Random",84.569428646852,10
"8539",2020-07-17,"B","Random",91.1820017038337,10
"8540",2020-07-18,"B","Random",94.9035526710185,10
"8541",2020-07-19,"B","Random",103.130501702218,10
"8542",2020-07-20,"B","Random",110.352297717626,10
"8543",2020-07-21,"B","Random",115.723478240736,10
"8544",2020-07-22,"B","Random",126.53516160372,10
"8545",2020-07-23,"B","Random",135.424704819527,10
"8546",2020-07-24,"B","Random",145.33364458229,10
"8547",2020-07-25,"B","Random",155.147846920724,10
"8548",2020-07-26,"B","Random",168.364873298396,10
"8549",2020-07-27,"B","Random",182.912852529799,10
"8550",2020-07-28,"B","Random",192.648907853917,10
"8551",2020-07-29,"B","Random",204.40812987036,10
"8552",2020-07-30,"B","Random",216.575449979136,10
"8553",2020-07-31,"B","Random",233.337144354835,10
"8554",2020-08-01,"B","Random",251.995157172647,10
"8555",2020-08-02,"B","Random",268.634697259927,10
"8556",2020-08-03,"B","Random",287.566789502781,10
"8557",2020-08-04,"B","Random",308.844935684187,10
"8558",2020-08-05,"B","Random",326.982770122826,10
"8559",2020-08-06,"B","Random",346.787237397598,10
"8560",2020-08-07,"B","Random",364.567918917246,10
"8561",2020-08-08,"B","Random",392.368260925901,10
"8562",2020-08-09,"B","Random",420.566497173789,10
"8563",2020-08-10,"B","Random",446.766668854933,10
"8564",2020-08-11,"B","Random",475.584340992548,10
"8565",2020-08-12,"B","Random",503.412457004428,10
"8566",2020-08-13,"B","Random",531.333750756037,10
"8567",2020-08-14,"B","Random",571.824336489166,10
"8568",2020-08-15,"B","Random",612.999924221177,10
"8569",2020-08-16,"B","Random",657.340000473831,10
"8570",2020-08-17,"B","Random",693.624988827358,10
"8571",2020-08-18,"B","Random",739.630161674474,10
"8572",2020-08-19,"B","Random",788.503002945087,10
"8573",2020-08-20,"B","Random",834.278678884107,10
"8574",2020-08-21,"B","Random",897.297503993652,10
"8575",2020-08-22,"B","Random",957.13147338962,10
"8576",2020-08-23,"B","Random",1019.00134968401,10
"8577",2020-08-24,"B","Random",1084.48677362407,10
"8578",2020-08-25,"B","Random",1143.27295985645,10
"8579",2020-08-26,"B","Random",1205.50493404306,10
"8580",2020-08-27,"B","Random",1284.42629636725,10
"8581",2020-08-28,"B","Random",1355.48437951624,10
"8582",2020-08-29,"B","Random",1438.30700345039,10
"8583",2020-08-30,"B","Random",1520.95058904879,10
"8584",2020-08-31,"B","Random",1620.30089075399,10
"8585",2020-09-01,"B","Random",1715.15484357482,10
"8586",2020-09-02,"B","Random",1818.20631454175,10
"8587",2020-09-03,"B","Random",1931.72763498328,10
"8588",2020-09-04,"B","Random",2061.88863521808,10
"8589",2020-09-05,"B","Random",2181.02919900892,10
"8590",2020-09-06,"B","Random",2315.0176942196,10
"8591",2020-09-07,"B","Random",2444.96938525265,10
"8592",2020-09-08,"B","Random",2611.70702705422,10
"8593",2020-09-09,"B","Random",2756.18068000876,10
"8594",2020-09-10,"B","Random",2903.84041851905,10
"8595",2020-09-11,"B","Random",3059.40256786792,10
"8596",2020-09-12,"B","Random",3205.67435496765,10
"8597",2020-09-13,"B","Random",3353.52229256424,10
"8598",2020-09-14,"B","Random",3521.37517064676,10
"8599",2020-09-15,"B","Random",3656.22572112508,10
"8600",2020-09-16,"B","Random",3859.86360052639,10
"8601",2020-09-17,"B","Random",4021.44581385695,10
"8602",2020-09-18,"B","Random",4200.48086628075,10
"8603",2020-09-19,"B","Random",4368.4068484455,10
"8604",2020-09-20,"B","Random",4549.0798137792,10
"8605",2020-09-21,"B","Random",4744.46369888056,10
"8606",2020-09-22,"B","Random",4939.43067159421,10
"8607",2020-09-23,"B","Random",5134.05460911095,10
"8608",2020-09-24,"B","Random",5329.31435700656,10
"8609",2020-09-25,"B","Random",5522.74319964974,10
"8610",2020-09-26,"B","Random",5752.65371294604,10
"8611",2020-09-27,"B","Random",5927.41933184985,10
"8612",2020-09-28,"B","Random",6169.23440400457,10
"8613",2020-09-29,"B","Random",6358.7438860015,10
"8614",2020-09-30,"B","Random",6582.17843493937,10
"8615",2020-10-01,"B","Random",6797.01671716405,10
"8616",2020-10-02,"B","Random",7000.4309626098,10
"8617",2020-10-03,"B","Random",7212.57869149609,10
"8618",2020-10-04,"B","Random",7452.16478204957,10
"8619",2020-10-05,"B","Random",7668.87374879401,10
"8620",2020-10-06,"B","Random",7867.8037181974,10
"8621",2020-10-07,"B","Random",8054.95589098932,10
"8622",2020-10-08,"B","Random",8249.76389436977,10
"8623",2020-10-09,"B","Random",8397.61579770953,10
"8624",2020-10-10,"B","Random",8602.64100754701,10
"8625",2020-10-11,"B","Random",8738.80618629623,10
"8626",2020-10-12,"B","Random",8873.96434376273,10
"8627",2020-10-13,"B","Random",9026.01968541732,10
"8628",2020-10-14,"B","Random",9143.45286308165,10
"8629",2020-10-15,"B","Random",9215.40791198035,10
"8630",2020-10-16,"B","Random",9297.73511542669,10
"8631",2020-10-17,"B","Random",9370.56600093852,10
"8632",2020-10-18,"B","Random",9414.09778499008,10
"8633",2020-10-19,"B","Random",9437.93032500521,10
"8634",2020-10-20,"B","Random",9434.13663183877,10
"8635",2020-10-21,"B","Random",9410.78044478097,10
"8636",2020-10-22,"B","Random",9379.2076535354,10
"8637",2020-10-23,"B","Random",9331.03781349163,10
"8638",2020-10-24,"B","Random",9258.76832972926,10
"8639",2020-10-25,"B","Random",9154.75646516061,10
"8640",2020-10-26,"B","Random",9060.76672067582,10
"8641",2020-10-27,"B","Random",8937.44609239134,10
"8642",2020-10-28,"B","Random",8817.6244556728,10
"8643",2020-10-29,"B","Random",8695.51672762384,10
"8644",2020-10-30,"B","Random",8557.62448297428,10
"8645",2020-10-31,"B","Random",8433.25798252904,10
"8646",2020-11-01,"B","Random",8275.08244736948,10
"8647",2020-11-02,"B","Random",8133.97081919113,10
"8648",2020-11-03,"B","Random",7981.71565124209,10
"8649",2020-11-04,"B","Random",7772.04479745759,10
"8650",2020-11-05,"B","Random",7622.75429405402,10
"8651",2020-11-06,"B","Random",7451.08762971093,10
"8652",2020-11-07,"B","Random",7291.31859499031,10
"8653",2020-11-08,"B","Random",7087.6279847957,10
"8654",2020-11-09,"B","Random",6915.8862286189,10
"8655",2020-11-10,"B","Random",6728.45630077886,10
"8656",2020-11-11,"B","Random",6535.33397249072,10
"8657",2020-11-12,"B","Random",6351.09264867811,10
"8658",2020-11-13,"B","Random",6146.36512895297,10
"8659",2020-11-14,"B","Random",5963.33599296328,10
"8660",2020-11-15,"B","Random",5821.86010402233,10
"8661",2020-11-16,"B","Random",5612.9036816098,10
"8662",2020-11-17,"B","Random",5428.19154577001,10
"8663",2020-11-18,"B","Random",5251.93540001774,10
"8664",2020-11-19,"B","Random",5066.5526705076,10
"8665",2020-11-20,"B","Random",4892.25991302714,10
"8666",2020-11-21,"B","Random",4725.79149643001,10
"8667",2020-11-22,"B","Random",4566.67588939933,10
"8668",2020-11-23,"B","Random",4402.41495364737,10
"8669",2020-11-24,"B","Random",4240.28272133084,10
"8670",2020-11-25,"B","Random",4083.35094250347,10
"8671",2020-11-26,"B","Random",3910.08998329835,10
"8672",2020-11-27,"B","Random",3770.38845961238,10
"8673",2020-11-28,"B","Random",3618.27315110376,10
"8674",2020-11-29,"B","Random",3449.96135399299,10
"8675",2020-11-30,"B","Random",3313.79306200835,10
"8676",2020-12-01,"B","Random",3156.47942201764,10
"8677",2020-12-02,"B","Random",3024.01232478159,10
"8678",2020-12-03,"B","Random",2877.07452230674,10
"8679",2020-12-04,"B","Random",2739.61915797736,10
"8680",2020-12-05,"B","Random",2618.62128469227,10
"8681",2020-12-06,"B","Random",2502.1957940583,10
"8682",2020-12-07,"B","Random",2387.67598894852,10
"8683",2020-12-08,"B","Random",2275.94392996222,10
"8684",2020-12-09,"B","Random",2158.19937475391,10
"8685",2020-12-10,"B","Random",2074.66207031165,10
"8686",2020-12-11,"B","Random",1994.35529266753,10
"8687",2020-12-12,"B","Random",1900.97323170124,10
"8688",2020-12-13,"B","Random",1797.27233706825,10
"8689",2020-12-14,"B","Random",1735.45712956269,10
"8690",2020-12-15,"B","Random",1649.81711953616,10
"8691",2020-12-16,"B","Random",1572.61875706466,10
"8692",2020-12-17,"B","Random",1494.45468845606,10
"8693",2020-12-18,"B","Random",1423.39164616433,10
"8694",2020-12-19,"B","Random",1353.80545813297,10
"8695",2020-12-20,"B","Random",1301.38249442012,10
"8696",2020-12-21,"B","Random",1236.30364402886,10
"8697",2020-12-22,"B","Random",1173.43697246924,10
"8698",2020-12-23,"B","Random",1113.57029004195,10
"8699",2020-12-24,"B","Random",1060.63677995638,10
"8700",2020-12-25,"B","Random",990.983801992895,10
"8701",2020-03-01,"B","Random",0,11
"8702",2020-03-02,"B","Random",0,11
"8703",2020-03-03,"B","Random",0,11
"8704",2020-03-04,"B","Random",0,11
"8705",2020-03-05,"B","Random",0,11
"8706",2020-03-06,"B","Random",0,11
"8707",2020-03-07,"B","Random",0,11
"8708",2020-03-08,"B","Random",0,11
"8709",2020-03-09,"B","Random",0.366408114558473,11
"8710",2020-03-10,"B","Random",0.366408114558473,11
"8711",2020-03-11,"B","Random",0.366408114558473,11
"8712",2020-03-12,"B","Random",0.366408114558473,11
"8713",2020-03-13,"B","Random",0.366408114558473,11
"8714",2020-03-14,"B","Random",1.09922434367542,11
"8715",2020-03-15,"B","Random",1.38223133668241,11
"8716",2020-03-16,"B","Random",1.38223133668241,11
"8717",2020-03-17,"B","Random",1.38223133668241,11
"8718",2020-03-18,"B","Random",2.11504756579936,11
"8719",2020-03-19,"B","Random",2.11504756579936,11
"8720",2020-03-20,"B","Random",1.74863945124088,11
"8721",2020-03-21,"B","Random",1.74863945124088,11
"8722",2020-03-22,"B","Random",1.74863945124088,11
"8723",2020-03-23,"B","Random",1.74863945124088,11
"8724",2020-03-24,"B","Random",1.74863945124088,11
"8725",2020-03-25,"B","Random",1.6652383296894,11
"8726",2020-03-26,"B","Random",1.38223133668241,11
"8727",2020-03-27,"B","Random",2.03164644424788,11
"8728",2020-03-28,"B","Random",2.31465343725487,11
"8729",2020-03-29,"B","Random",1.58183720813792,11
"8730",2020-03-30,"B","Random",1.58183720813792,11
"8731",2020-03-31,"B","Random",1.58183720813792,11
"8732",2020-04-01,"B","Random",1.58183720813792,11
"8733",2020-04-02,"B","Random",1.58183720813792,11
"8734",2020-04-03,"B","Random",1.9482453226964,11
"8735",2020-04-04,"B","Random",1.9482453226964,11
"8736",2020-04-05,"B","Random",1.58183720813792,11
"8737",2020-04-06,"B","Random",1.58183720813792,11
"8738",2020-04-07,"B","Random",0.932422100572459,11
"8739",2020-04-08,"B","Random",0.649415107565466,11
"8740",2020-04-09,"B","Random",0.649415107565466,11
"8741",2020-04-10,"B","Random",0.649415107565466,11
"8742",2020-04-11,"B","Random",0.649415107565466,11
"8743",2020-04-12,"B","Random",0.649415107565466,11
"8744",2020-04-13,"B","Random",0.649415107565466,11
"8745",2020-04-14,"B","Random",0.283006993006993,11
"8746",2020-04-15,"B","Random",0.283006993006993,11
"8747",2020-04-16,"B","Random",0.283006993006993,11
"8748",2020-04-17,"B","Random",0.283006993006993,11
"8749",2020-04-18,"B","Random",0.283006993006993,11
"8750",2020-04-19,"B","Random",0.283006993006993,11
"8751",2020-04-20,"B","Random",0.283006993006993,11
"8752",2020-04-21,"B","Random",0.566013986013986,11
"8753",2020-04-22,"B","Random",0.566013986013986,11
"8754",2020-04-23,"B","Random",0.566013986013986,11
"8755",2020-04-24,"B","Random",0.849020979020979,11
"8756",2020-04-25,"B","Random",0.849020979020979,11
"8757",2020-04-26,"B","Random",0.849020979020979,11
"8758",2020-04-27,"B","Random",0.566013986013986,11
"8759",2020-04-28,"B","Random",0.566013986013986,11
"8760",2020-04-29,"B","Random",0.566013986013986,11
"8761",2020-04-30,"B","Random",0.849020979020979,11
"8762",2020-05-01,"B","Random",0.849020979020979,11
"8763",2020-05-02,"B","Random",0.566013986013986,11
"8764",2020-05-03,"B","Random",0.566013986013986,11
"8765",2020-05-04,"B","Random",0.566013986013986,11
"8766",2020-05-05,"B","Random",0.566013986013986,11
"8767",2020-05-06,"B","Random",0.566013986013986,11
"8768",2020-05-07,"B","Random",0.566013986013986,11
"8769",2020-05-08,"B","Random",0.932422100572459,11
"8770",2020-05-09,"B","Random",1.21542909357945,11
"8771",2020-05-10,"B","Random",1.21542909357945,11
"8772",2020-05-11,"B","Random",1.56660289153291,11
"8773",2020-05-12,"B","Random",1.56660289153291,11
"8774",2020-05-13,"B","Random",2.1326168775469,11
"8775",2020-05-14,"B","Random",2.76679766850735,11
"8776",2020-05-15,"B","Random",2.76679766850735,11
"8777",2020-05-16,"B","Random",3.2166069046173,11
"8778",2020-05-17,"B","Random",3.2166069046173,11
"8779",2020-05-18,"B","Random",3.2166069046173,11
"8780",2020-05-19,"B","Random",2.85019879005883,11
"8781",2020-05-20,"B","Random",2.56719179705184,11
"8782",2020-05-21,"B","Random",2.56719179705184,11
"8783",2020-05-22,"B","Random",1.93301100609138,11
"8784",2020-05-23,"B","Random",1.93301100609138,11
"8785",2020-05-24,"B","Random",1.3669970200774,11
"8786",2020-05-25,"B","Random",0.732816229116945,11
"8787",2020-05-26,"B","Random",0.732816229116945,11
"8788",2020-05-27,"B","Random",0.000000000000000111022302462516,11
"8789",2020-05-28,"B","Random",0.000000000000000111022302462516,11
"8790",2020-05-29,"B","Random",0.000000000000000111022302462516,11
"8791",2020-05-30,"B","Random",0.283006993006993,11
"8792",2020-05-31,"B","Random",0.283006993006993,11
"8793",2020-06-01,"B","Random",0.283006993006993,11
"8794",2020-06-02,"B","Random",0.566013986013986,11
"8795",2020-06-03,"B","Random",0.849020979020979,11
"8796",2020-06-04,"B","Random",0.849020979020979,11
"8797",2020-06-05,"B","Random",0.849020979020979,11
"8798",2020-06-06,"B","Random",1.21542909357945,11
"8799",2020-06-07,"B","Random",1.21542909357945,11
"8800",2020-06-08,"B","Random",1.21542909357945,11
"8801",2020-06-09,"B","Random",1.58183720813792,11
"8802",2020-06-10,"B","Random",1.29883021513093,11
"8803",2020-06-11,"B","Random",1.29883021513093,11
"8804",2020-06-12,"B","Random",1.29883021513093,11
"8805",2020-06-13,"B","Random",1.01582322212394,11
"8806",2020-06-14,"B","Random",0.732816229116945,11
"8807",2020-06-15,"B","Random",0.732816229116945,11
"8808",2020-06-16,"B","Random",0.732816229116945,11
"8809",2020-06-17,"B","Random",0.366408114558473,11
"8810",2020-06-18,"B","Random",0.366408114558473,11
"8811",2020-06-19,"B","Random",0.366408114558473,11
"8812",2020-06-20,"B","Random",0.000000000000000111022302462516,11
"8813",2020-06-21,"B","Random",0.366408114558473,11
"8814",2020-06-22,"B","Random",0.366408114558473,11
"8815",2020-06-23,"B","Random",0.366408114558473,11
"8816",2020-06-24,"B","Random",0.366408114558473,11
"8817",2020-06-25,"B","Random",0.366408114558473,11
"8818",2020-06-26,"B","Random",0.366408114558473,11
"8819",2020-06-27,"B","Random",0.366408114558473,11
"8820",2020-06-28,"B","Random",0.732816229116945,11
"8821",2020-06-29,"B","Random",1.01582322212394,11
"8822",2020-06-30,"B","Random",1.01582322212394,11
"8823",2020-07-01,"B","Random",1.01582322212394,11
"8824",2020-07-02,"B","Random",0.932422100572459,11
"8825",2020-07-03,"B","Random",1.21542909357945,11
"8826",2020-07-04,"B","Random",1.21542909357945,11
"8827",2020-07-05,"B","Random",1.9482453226964,11
"8828",2020-07-06,"B","Random",2.23125231570339,11
"8829",2020-07-07,"B","Random",2.51425930871038,11
"8830",2020-07-08,"B","Random",2.51425930871038,11
"8831",2020-07-09,"B","Random",2.51425930871038,11
"8832",2020-07-10,"B","Random",2.86543310666384,11
"8833",2020-07-11,"B","Random",2.86543310666384,11
"8834",2020-07-12,"B","Random",3.51484821422931,11
"8835",2020-07-13,"B","Random",3.23184122122231,11
"8836",2020-07-14,"B","Random",3.23184122122231,11
"8837",2020-07-15,"B","Random",3.59824933578079,11
"8838",2020-07-16,"B","Random",3.14844009967084,11
"8839",2020-07-17,"B","Random",3.49961389762429,11
"8840",2020-07-18,"B","Random",3.49961389762429,11
"8841",2020-07-19,"B","Random",5.08145110576222,11
"8842",2020-07-20,"B","Random",5.3492237821642,11
"8843",2020-07-21,"B","Random",4.71504299120375,11
"8844",2020-07-22,"B","Random",5.3492237821642,11
"8845",2020-07-23,"B","Random",5.3492237821642,11
"8846",2020-07-24,"B","Random",5.71563189672267,11
"8847",2020-07-25,"B","Random",6.64805399729513,11
"8848",2020-07-26,"B","Random",6.84765986875064,11
"8849",2020-07-27,"B","Random",8.04785464572508,11
"8850",2020-07-28,"B","Random",8.34609595533709,11
"8851",2020-07-29,"B","Random",9.27851805590954,11
"8852",2020-07-30,"B","Random",9.16231330600551,11
"8853",2020-07-31,"B","Random",10.1933708447345,11
"8854",2020-08-01,"B","Random",11.7599737362674,11
"8855",2020-08-02,"B","Random",12.3412220388864,11
"8856",2020-08-03,"B","Random",13.0588039513983,11
"8857",2020-08-04,"B","Random",14.4072260519708,11
"8858",2020-08-05,"B","Random",16.3486311866066,11
"8859",2020-08-06,"B","Random",18.2150293282355,11
"8860",2020-08-07,"B","Random",19.1892803363034,11
"8861",2020-08-08,"B","Random",19.9902633703669,11
"8862",2020-08-09,"B","Random",22.4065183915192,11
"8863",2020-08-10,"B","Random",22.8975253845262,11
"8864",2020-08-11,"B","Random",23.7058969393767,11
"8865",2020-08-12,"B","Random",25.7371689264656,11
"8866",2020-08-13,"B","Random",28.151495549975,11
"8867",2020-08-14,"B","Random",29.6235937391104,11
"8868",2020-08-15,"B","Random",32.3060674961808,11
"8869",2020-08-16,"B","Random",32.4709413416408,11
"8870",2020-08-17,"B","Random",33.0619959780613,11
"8871",2020-08-18,"B","Random",35.9510575298747,11
"8872",2020-08-19,"B","Random",38.8229563674401,11
"8873",2020-08-20,"B","Random",40.537786582571,11
"8874",2020-08-21,"B","Random",44.6517091046063,11
"8875",2020-08-22,"B","Random",49.7220566295226,11
"8876",2020-08-23,"B","Random",49.5636485149641,11
"8877",2020-08-24,"B","Random",54.1283030629949,11
"8878",2020-08-25,"B","Random",58.4167908060792,11
"8879",2020-08-26,"B","Random",62.1490708969511,11
"8880",2020-08-27,"B","Random",67.8143619939143,11
"8881",2020-08-28,"B","Random",71.4784752798396,11
"8882",2020-08-29,"B","Random",75.549646104494,11
"8883",2020-08-30,"B","Random",77.6471564988864,11
"8884",2020-08-31,"B","Random",85.34420899831,11
"8885",2020-09-01,"B","Random",93.8070230904301,11
"8886",2020-09-02,"B","Random",105.100538263219,11
"8887",2020-09-03,"B","Random",116.667254095212,11
"8888",2020-09-04,"B","Random",126.191352559139,11
"8889",2020-09-05,"B","Random",137.652967222075,11
"8890",2020-09-06,"B","Random",146.575930323526,11
"8891",2020-09-07,"B","Random",162.599781721478,11
"8892",2020-09-08,"B","Random",173.39185241686,11
"8893",2020-09-09,"B","Random",193.173540748476,11
"8894",2020-09-10,"B","Random",218.197214474141,11
"8895",2020-09-11,"B","Random",239.966358570353,11
"8896",2020-09-12,"B","Random",260.302874418275,11
"8897",2020-09-13,"B","Random",282.295326570763,11
"8898",2020-09-14,"B","Random",306.786570993425,11
"8899",2020-09-15,"B","Random",326.192200982444,11
"8900",2020-09-16,"B","Random",351.377672812942,11
"8901",2020-09-17,"B","Random",384.378763664924,11
"8902",2020-09-18,"B","Random",417.103770529831,11
"8903",2020-09-19,"B","Random",450.147678198252,11
"8904",2020-09-20,"B","Random",479.982069570862,11
"8905",2020-09-21,"B","Random",505.859233232461,11
"8906",2020-09-22,"B","Random",544.865137065787,11
"8907",2020-09-23,"B","Random",581.73663735915,11
"8908",2020-09-24,"B","Random",613.879555568635,11
"8909",2020-09-25,"B","Random",653.647894833285,11
"8910",2020-09-26,"B","Random",710.890251296373,11
"8911",2020-09-27,"B","Random",760.860827702639,11
"8912",2020-09-28,"B","Random",807.568961597446,11
"8913",2020-09-29,"B","Random",853.772192648227,11
"8914",2020-09-30,"B","Random",913.329060432553,11
"8915",2020-10-01,"B","Random",981.72738939269,11
"8916",2020-10-02,"B","Random",1065.35196891895,11
"8917",2020-10-03,"B","Random",1137.34387729557,11
"8918",2020-10-04,"B","Random",1233.3010166836,11
"8919",2020-10-05,"B","Random",1324.44606933411,11
"8920",2020-10-06,"B","Random",1418.32122964696,11
"8921",2020-10-07,"B","Random",1515.56320568792,11
"8922",2020-10-08,"B","Random",1632.17563239864,11
"8923",2020-10-09,"B","Random",1760.96553368386,11
"8924",2020-10-10,"B","Random",1896.28015186635,11
"8925",2020-10-11,"B","Random",2032.29138084662,11
"8926",2020-10-12,"B","Random",2165.18512067053,11
"8927",2020-10-13,"B","Random",2296.76066894182,11
"8928",2020-10-14,"B","Random",2463.14521345934,11
"8929",2020-10-15,"B","Random",2609.26362859003,11
"8930",2020-10-16,"B","Random",2771.63771813891,11
"8931",2020-10-17,"B","Random",2958.10891236828,11
"8932",2020-10-18,"B","Random",3113.56368186889,11
"8933",2020-10-19,"B","Random",3294.68330172237,11
"8934",2020-10-20,"B","Random",3480.69981204808,11
"8935",2020-10-21,"B","Random",3676.50692152874,11
"8936",2020-10-22,"B","Random",3875.49624979118,11
"8937",2020-10-23,"B","Random",4090.12513967757,11
"8938",2020-10-24,"B","Random",4317.36904429434,11
"8939",2020-10-25,"B","Random",4526.84175296104,11
"8940",2020-10-26,"B","Random",4759.15969867811,11
"8941",2020-10-27,"B","Random",5028.11246275492,11
"8942",2020-10-28,"B","Random",5260.41351493446,11
"8943",2020-10-29,"B","Random",5531.38004435265,11
"8944",2020-10-30,"B","Random",5784.63729686543,11
"8945",2020-10-31,"B","Random",6083.72048220815,11
"8946",2020-11-01,"B","Random",6343.32582800908,11
"8947",2020-11-02,"B","Random",6641.58719042789,11
"8948",2020-11-03,"B","Random",6914.61659963473,11
"8949",2020-11-04,"B","Random",7191.5898675643,11
"8950",2020-11-05,"B","Random",7494.64551921497,11
"8951",2020-11-06,"B","Random",7781.93333806538,11
"8952",2020-11-07,"B","Random",8041.76310272284,11
"8953",2020-11-08,"B","Random",8299.05813985589,11
"8954",2020-11-09,"B","Random",8584.43909735155,11
"8955",2020-11-10,"B","Random",8828.61210602279,11
"8956",2020-11-11,"B","Random",9064.41567449085,11
"8957",2020-11-12,"B","Random",9314.6053780386,11
"8958",2020-11-13,"B","Random",9497.99446701438,11
"8959",2020-11-14,"B","Random",9690.75853770898,11
"8960",2020-11-15,"B","Random",9888.0125813382,11
"8961",2020-11-16,"B","Random",10048.1001405646,11
"8962",2020-11-17,"B","Random",10239.8358935257,11
"8963",2020-11-18,"B","Random",10398.5755593688,11
"8964",2020-11-19,"B","Random",10540.2665832644,11
"8965",2020-11-20,"B","Random",10625.675198347,11
"8966",2020-11-21,"B","Random",10731.9236353852,11
"8967",2020-11-22,"B","Random",10783.1239733235,11
"8968",2020-11-23,"B","Random",10821.2143344628,11
"8969",2020-11-24,"B","Random",10861.5381166971,11
"8970",2020-11-25,"B","Random",10920.1584520419,11
"8971",2020-11-26,"B","Random",10898.9879439084,11
"8972",2020-11-27,"B","Random",10858.803534418,11
"8973",2020-11-28,"B","Random",10795.2252063207,11
"8974",2020-11-29,"B","Random",10700.4152572535,11
"8975",2020-11-30,"B","Random",10607.2119618637,11
"8976",2020-12-01,"B","Random",10526.9668548573,11
"8977",2020-12-02,"B","Random",10409.3266707716,11
"8978",2020-12-03,"B","Random",10255.677053931,11
"8979",2020-12-04,"B","Random",10123.9254060593,11
"8980",2020-12-05,"B","Random",9970.84065089395,11
"8981",2020-12-06,"B","Random",9730.61769955551,11
"8982",2020-12-07,"B","Random",9551.8673503443,11
"8983",2020-12-08,"B","Random",9354.08628364374,11
"8984",2020-12-09,"B","Random",9116.16614313706,11
